unit,barrier,age,sex,time\geo,i,v
THS,PTP_LD2-3,Y45-64,F,2012,HU,84.5
THS,PTP_LD2-3,Y45-64,F,2012,MT,1.9 u
THS,PTP_LD2-3,Y45-64,F,2012,NL,188.7
THS,PTP_LD2-3,Y45-64,F,2012,AT,42.5
THS,PTP_LD2-3,Y45-64,F,2012,PL,344.7
THS,PTP_LD2-3,Y45-64,F,2012,PT,60.3
THS,PTP_LD2-3,Y45-64,F,2012,RO,186.1
THS,PTP_LD2-3,Y45-64,F,2012,SI,17.9
THS,PTP_LD2-3,Y45-64,F,2012,SK,88.4
THS,PTP_LD2-3,Y45-64,F,2012,FI,43.6
THS,PTP_LD2-3,Y45-64,F,2012,SE,89.8
THS,PTP_LD2-3,Y45-64,F,2012,EEA,4116.7 e
THS,PTP_LD2-3,Y45-64,F,2012,IS,3.9
THS,PTP_LD2-3,Y45-64,F,2012,NO,60.2
THS,PTP_LD2-3,Y45-64,F,2012,UK,417.7
THS,PTP_LD2-3,Y45-64,M,2012,EU27_2007,3312.1 e
THS,PTP_LD2-3,Y45-64,M,2012,BE,46.1
THS,PTP_LD2-3,Y45-64,M,2012,BG,62.3
THS,PTP_LD2-3,Y45-64,M,2012,CZ,46.8
THS,PTP_LD2-3,Y45-64,M,2012,DK,40.0
THS,PTP_LD2-3,Y45-64,M,2012,DE,828.0
THS,PTP_LD2-3,Y45-64,M,2012,EE,11.3
THS,PTP_LD2-3,Y45-64,M,2012,EL,54.1
THS,PTP_LD2-3,Y45-64,M,2012,ES,271.0
THS,PTP_LD2-3,Y45-64,M,2012,FR,408.5
THS,PTP_LD2-3,Y45-64,M,2012,IT,105.9
THS,PTP_LD2-3,Y45-64,M,2012,CY,6.1 u
THS,PTP_LD2-3,Y45-64,M,2012,LV,20.5
THS,PTP_LD2-3,Y45-64,M,2012,LT,32.7
THS,PTP_LD2-3,Y45-64,M,2012,LU,2.8
THS,PTP_LD2-3,Y45-64,M,2012,HU,89.6
THS,PTP_LD2-3,Y45-64,M,2012,MT,1.7 u
THS,PTP_LD2-3,Y45-64,M,2012,NL,129.4
THS,PTP_LD2-3,Y45-64,M,2012,AT,79.6
THS,PTP_LD2-3,Y45-64,M,2012,PL,337.1
THS,PTP_LD2-3,Y45-64,M,2012,PT,54.2
THS,PTP_LD2-3,Y45-64,M,2012,RO,149.9
THS,PTP_LD2-3,Y45-64,M,2012,SI,16.6
THS,PTP_LD2-3,Y45-64,M,2012,SK,62.4
THS,PTP_LD2-3,Y45-64,M,2012,FI,43.1
THS,PTP_LD2-3,Y45-64,M,2012,SE,48.5
THS,PTP_LD2-3,Y45-64,M,2012,EEA,3356.0 e
THS,PTP_LD2-3,Y45-64,M,2012,IS,1.7
THS,PTP_LD2-3,Y45-64,M,2012,NO,42.2
THS,PTP_LD2-3,Y45-64,M,2012,UK,363.8
THS,PTP_LD2-3,Y45-64,T,2012,EU27_2007,7364.7 e
THS,PTP_LD2-3,Y45-64,T,2012,BE,152.9
THS,PTP_LD2-3,Y45-64,T,2012,BG,126.5
THS,PTP_LD2-3,Y45-64,T,2012,CZ,99.0
THS,PTP_LD2-3,Y45-64,T,2012,DK,100.0
THS,PTP_LD2-3,Y45-64,T,2012,DE,1772.1
THS,PTP_LD2-3,Y45-64,T,2012,EE,27.4
THS,PTP_LD2-3,Y45-64,T,2012,EL,137.2
THS,PTP_LD2-3,Y45-64,T,2012,ES,645.9
THS,PTP_LD2-3,Y45-64,T,2012,FR,899.4
THS,PTP_LD2-3,Y45-64,T,2012,IT,329.7
THS,PTP_LD2-3,Y45-64,T,2012,CY,14.0 u
THS,PTP_LD2-3,Y45-64,T,2012,LV,46.1
THS,PTP_LD2-3,Y45-64,T,2012,LT,64.9
THS,PTP_LD2-3,Y45-64,T,2012,LU,7.8
THS,PTP_LD2-3,Y45-64,T,2012,HU,174.1
THS,PTP_LD2-3,Y45-64,T,2012,MT,3.6 u
THS,PTP_LD2-3,Y45-64,T,2012,NL,318.1
THS,PTP_LD2-3,Y45-64,T,2012,AT,122.1
THS,PTP_LD2-3,Y45-64,T,2012,PL,681.8
THS,PTP_LD2-3,Y45-64,T,2012,PT,114.5
THS,PTP_LD2-3,Y45-64,T,2012,RO,336.0
THS,PTP_LD2-3,Y45-64,T,2012,SI,34.5
THS,PTP_LD2-3,Y45-64,T,2012,SK,150.8
THS,PTP_LD2-3,Y45-64,T,2012,FI,86.7
THS,PTP_LD2-3,Y45-64,T,2012,SE,138.3
THS,PTP_LD2-3,Y45-64,T,2012,EEA,7472.7 e
THS,PTP_LD2-3,Y45-64,T,2012,IS,5.6
THS,PTP_LD2-3,Y45-64,T,2012,NO,102.3
THS,PTP_LD2-3,Y45-64,T,2012,UK,781.5
THS,PTP_LD2-3,Y_GE15,F,2012,EU27_2007,12341.3 e
THS,PTP_LD2-3,Y_GE15,F,2012,BE,237.3
THS,PTP_LD2-3,Y_GE15,F,2012,BG,178.9
THS,PTP_LD2-3,Y_GE15,F,2012,CZ,200.1
THS,PTP_LD2-3,Y_GE15,F,2012,DK,156.9
THS,PTP_LD2-3,Y_GE15,F,2012,DE,2491.3
THS,PTP_LD2-3,Y_GE15,F,2012,EE,43.4
THS,PTP_LD2-3,Y_GE15,F,2012,EL,312.7
THS,PTP_LD2-3,Y_GE15,F,2012,ES,1324.0
THS,PTP_LD2-3,Y_GE15,F,2012,FR,1187.9
THS,PTP_LD2-3,Y_GE15,F,2012,IT,1395.0
THS,PTP_LD2-3,Y_GE15,F,2012,CY,18.0
THS,PTP_LD2-3,Y_GE15,F,2012,LV,78.4
THS,PTP_LD2-3,Y_GE15,F,2012,LT,114.0
THS,PTP_LD2-3,Y_GE15,F,2012,LU,13.5
THS,PTP_LD2-3,Y_GE15,F,2012,HU,295.1
THS,PTP_LD2-3,Y_GE15,F,2012,MT,6.1
THS,PTP_LD2-3,Y_GE15,F,2012,NL,465.3
THS,PTP_LD2-3,Y_GE15,F,2012,AT,152.0
THS,PTP_LD2-3,Y_GE15,F,2012,PL,951.3
THS,PTP_LD2-3,Y_GE15,F,2012,PT,207.9
THS,PTP_LD2-3,Y_GE15,F,2012,RO,457.3
THS,PTP_LD2-3,Y_GE15,F,2012,SI,52.6
THS,PTP_LD2-3,Y_GE15,F,2012,SK,169.9
THS,PTP_LD2-3,Y_GE15,F,2012,FI,132.9
THS,PTP_LD2-3,Y_GE15,F,2012,SE,217.8
THS,PTP_LD2-3,Y_GE15,F,2012,EEA,12518.4 e
THS,PTP_LD2-3,Y_GE15,F,2012,IS,9.6
THS,PTP_LD2-3,Y_GE15,F,2012,NO,167.5
THS,PTP_LD2-3,Y_GE15,F,2012,UK,1481.6
THS,PTP_LD2-3,Y_GE15,M,2012,EU27_2007,8683.9 e
THS,PTP_LD2-3,Y_GE15,M,2012,BE,142.2
THS,PTP_LD2-3,Y_GE15,M,2012,BG,133.6
THS,PTP_LD2-3,Y_GE15,M,2012,CZ,162.3
THS,PTP_LD2-3,Y_GE15,M,2012,DK,108.8
THS,PTP_LD2-3,Y_GE15,M,2012,DE,2048.8
THS,PTP_LD2-3,Y_GE15,M,2012,EE,22.4
THS,PTP_LD2-3,Y_GE15,M,2012,EL,184.6
THS,PTP_LD2-3,Y_GE15,M,2012,ES,835.9
THS,PTP_LD2-3,Y_GE15,M,2012,FR,883.9
THS,PTP_LD2-3,Y_GE15,M,2012,IT,790.6
THS,PTP_LD2-3,Y_GE15,M,2012,CY,14.3
THS,PTP_LD2-3,Y_GE15,M,2012,LV,51.5
THS,PTP_LD2-3,Y_GE15,M,2012,LT,66.9
THS,PTP_LD2-3,Y_GE15,M,2012,LU,8.6
THS,PTP_LD2-3,Y_GE15,M,2012,HU,210.5
THS,PTP_LD2-3,Y_GE15,M,2012,MT,4.5
THS,PTP_LD2-3,Y_GE15,M,2012,NL,310.6
THS,PTP_LD2-3,Y_GE15,M,2012,AT,149.1
THS,PTP_LD2-3,Y_GE15,M,2012,PL,690.6
THS,PTP_LD2-3,Y_GE15,M,2012,PT,148.0
THS,PTP_LD2-3,Y_GE15,M,2012,RO,368.5
THS,PTP_LD2-3,Y_GE15,M,2012,SI,42.2
THS,PTP_LD2-3,Y_GE15,M,2012,SK,106.8
THS,PTP_LD2-3,Y_GE15,M,2012,FI,109.6
THS,PTP_LD2-3,Y_GE15,M,2012,SE,128.0
THS,PTP_LD2-3,Y_GE15,M,2012,EEA,8794.3 e
THS,PTP_LD2-3,Y_GE15,M,2012,IS,3.9
THS,PTP_LD2-3,Y_GE15,M,2012,NO,106.4
THS,PTP_LD2-3,Y_GE15,M,2012,UK,960.9
THS,PTP_LD2-3,Y_GE15,T,2012,EU27_2007,21025.2 e
THS,PTP_LD2-3,Y_GE15,T,2012,BE,379.5
THS,PTP_LD2-3,Y_GE15,T,2012,BG,312.5
THS,PTP_LD2-3,Y_GE15,T,2012,CZ,362.4
THS,PTP_LD2-3,Y_GE15,T,2012,DK,265.7
THS,PTP_LD2-3,Y_GE15,T,2012,DE,4540.2
THS,PTP_LD2-3,Y_GE15,T,2012,EE,65.9
THS,PTP_LD2-3,Y_GE15,T,2012,EL,497.3
THS,PTP_LD2-3,Y_GE15,T,2012,ES,2159.9
THS,PTP_LD2-3,Y_GE15,T,2012,FR,2071.8
THS,PTP_LD2-3,Y_GE15,T,2012,IT,2185.5
THS,PTP_LD2-3,Y_GE15,T,2012,CY,32.3
THS,PTP_LD2-3,Y_GE15,T,2012,LV,129.9
THS,PTP_LD2-3,Y_GE15,T,2012,LT,181.0
THS,PTP_LD2-3,Y_GE15,T,2012,LU,22.2
THS,PTP_LD2-3,Y_GE15,T,2012,HU,505.6
THS,PTP_LD2-3,Y_GE15,T,2012,MT,10.7
THS,PTP_LD2-3,Y_GE15,T,2012,NL,775.9
THS,PTP_LD2-3,Y_GE15,T,2012,AT,301.1
THS,PTP_LD2-3,Y_GE15,T,2012,PL,1641.9
THS,PTP_LD2-3,Y_GE15,T,2012,PT,355.9
THS,PTP_LD2-3,Y_GE15,T,2012,RO,825.8
THS,PTP_LD2-3,Y_GE15,T,2012,SI,94.8
THS,PTP_LD2-3,Y_GE15,T,2012,SK,276.7
THS,PTP_LD2-3,Y_GE15,T,2012,FI,242.6
THS,PTP_LD2-3,Y_GE15,T,2012,SE,345.8
THS,PTP_LD2-3,Y_GE15,T,2012,EEA,21312.7 e
THS,PTP_LD2-3,Y_GE15,T,2012,IS,13.5
THS,PTP_LD2-3,Y_GE15,T,2012,NO,274.0
THS,PTP_LD2-3,Y_GE15,T,2012,UK,2442.5
THS,PTP_LD2-3,Y_GE65,F,2012,EU27_2007,6015.6 e
THS,PTP_LD2-3,Y_GE65,F,2012,BE,59.7
THS,PTP_LD2-3,Y_GE65,F,2012,BG,95.3
THS,PTP_LD2-3,Y_GE65,F,2012,CZ,131.9
THS,PTP_LD2-3,Y_GE65,F,2012,DK,46.9
THS,PTP_LD2-3,Y_GE65,F,2012,DE,1084.8
THS,PTP_LD2-3,Y_GE65,F,2012,EE,22.9
THS,PTP_LD2-3,Y_GE65,F,2012,EL,207.2
THS,PTP_LD2-3,Y_GE65,F,2012,ES,716.7
THS,PTP_LD2-3,Y_GE65,F,2012,FR,448.0
THS,PTP_LD2-3,Y_GE65,F,2012,IT,1062.6
THS,PTP_LD2-3,Y_GE65,F,2012,CY,9.3
THS,PTP_LD2-3,Y_GE65,F,2012,LV,44.3
THS,PTP_LD2-3,Y_GE65,F,2012,LT,70.3
THS,PTP_LD2-3,Y_GE65,F,2012,LU,4.4
THS,PTP_LD2-3,Y_GE65,F,2012,HU,174.1
THS,PTP_LD2-3,Y_GE65,F,2012,MT,3.5
THS,PTP_LD2-3,Y_GE65,F,2012,NL,97.7
THS,PTP_LD2-3,Y_GE65,F,2012,AT,84.3
THS,PTP_LD2-3,Y_GE65,F,2012,PL,464.8
THS,PTP_LD2-3,Y_GE65,F,2012,PT,131.1
THS,PTP_LD2-3,Y_GE65,F,2012,RO,251.6
THS,PTP_LD2-3,Y_GE65,F,2012,SI,28.7
THS,PTP_LD2-3,Y_GE65,F,2012,SK,67.3
THS,PTP_LD2-3,Y_GE65,F,2012,FI,60.3
THS,PTP_LD2-3,Y_GE65,F,2012,SE,77.4
THS,PTP_LD2-3,Y_GE65,F,2012,EEA,6052.0 e
THS,PTP_LD2-3,Y_GE65,F,2012,IS,2.8 u
THS,PTP_LD2-3,Y_GE65,F,2012,NO,33.6
THS,PTP_LD2-3,Y_GE65,F,2012,UK,570.7
THS,PTP_LD2-3,Y_GE65,M,2012,EU27_2007,3589.9 e
THS,PTP_LD2-3,Y_GE65,M,2012,BE,52.2
THS,PTP_LD2-3,Y_GE65,M,2012,BG,58.4
THS,PTP_LD2-3,Y_GE65,M,2012,CZ,85.1
THS,PTP_LD2-3,Y_GE65,M,2012,DK,29.7
THS,PTP_LD2-3,Y_GE65,M,2012,DE,708.8
THS,PTP_LD2-3,Y_GE65,M,2012,EE,6.8
THS,PTP_LD2-3,Y_GE65,M,2012,EL,111.0
THS,PTP_LD2-3,Y_GE65,M,2012,ES,377.5
THS,PTP_LD2-3,Y_GE65,M,2012,FR,282.2
THS,PTP_LD2-3,Y_GE65,M,2012,IT,608.3
THS,PTP_LD2-3,Y_GE65,M,2012,CY,5.5
THS,PTP_LD2-3,Y_GE65,M,2012,LV,21.7
THS,PTP_LD2-3,Y_GE65,M,2012,LT,24.1
THS,PTP_LD2-3,Y_GE65,M,2012,LU,3.2
THS,PTP_LD2-3,Y_GE65,M,2012,HU,75.8
THS,PTP_LD2-3,Y_GE65,M,2012,MT,2.2
THS,PTP_LD2-3,Y_GE65,M,2012,NL,82.1
THS,PTP_LD2-3,Y_GE65,M,2012,AT,53.9
THS,PTP_LD2-3,Y_GE65,M,2012,PL,240.8
THS,PTP_LD2-3,Y_GE65,M,2012,PT,83.9
THS,PTP_LD2-3,Y_GE65,M,2012,RO,198.5
THS,PTP_LD2-3,Y_GE65,M,2012,SI,18.0
THS,PTP_LD2-3,Y_GE65,M,2012,SK,23.8
THS,PTP_LD2-3,Y_GE65,M,2012,FI,36.8
THS,PTP_LD2-3,Y_GE65,M,2012,SE,40.3
THS,PTP_LD2-3,Y_GE65,M,2012,EEA,3616.7 e
THS,PTP_LD2-3,Y_GE65,M,2012,IS,0.9 u
THS,PTP_LD2-3,Y_GE65,M,2012,NO,26.0
THS,PTP_LD2-3,Y_GE65,M,2012,UK,359.3
THS,PTP_LD2-3,Y_GE65,T,2012,EU27_2007,9605.5 e
THS,PTP_LD2-3,Y_GE65,T,2012,BE,111.9
THS,PTP_LD2-3,Y_GE65,T,2012,BG,153.7
THS,PTP_LD2-3,Y_GE65,T,2012,CZ,217.0
THS,PTP_LD2-3,Y_GE65,T,2012,DK,76.6
THS,PTP_LD2-3,Y_GE65,T,2012,DE,1793.5
THS,PTP_LD2-3,Y_GE65,T,2012,EE,29.7
THS,PTP_LD2-3,Y_GE65,T,2012,EL,318.2
THS,PTP_LD2-3,Y_GE65,T,2012,ES,1094.3
THS,PTP_LD2-3,Y_GE65,T,2012,FR,730.2
THS,PTP_LD2-3,Y_GE65,T,2012,IT,1670.9
THS,PTP_LD2-3,Y_GE65,T,2012,CY,14.8
THS,PTP_LD2-3,Y_GE65,T,2012,LV,65.9
THS,PTP_LD2-3,Y_GE65,T,2012,LT,94.4
THS,PTP_LD2-3,Y_GE65,T,2012,LU,7.6
THS,PTP_LD2-3,Y_GE65,T,2012,HU,249.9
THS,PTP_LD2-3,Y_GE65,T,2012,MT,5.7
THS,PTP_LD2-3,Y_GE65,T,2012,NL,179.8
THS,PTP_LD2-3,Y_GE65,T,2012,AT,138.2
THS,PTP_LD2-3,Y_GE65,T,2012,PL,705.6
THS,PTP_LD2-3,Y_GE65,T,2012,PT,215.0
THS,PTP_LD2-3,Y_GE65,T,2012,RO,450.2
THS,PTP_LD2-3,Y_GE65,T,2012,SI,46.7
THS,PTP_LD2-3,Y_GE65,T,2012,SK,91.1
THS,PTP_LD2-3,Y_GE65,T,2012,FI,97.1
THS,PTP_LD2-3,Y_GE65,T,2012,SE,117.7
THS,PTP_LD2-3,Y_GE65,T,2012,EEA,9668.7 e
THS,PTP_LD2-3,Y_GE65,T,2012,IS,3.6 u
THS,PTP_LD2-3,Y_GE65,T,2012,NO,59.6
THS,PTP_LD2-3,Y_GE65,T,2012,UK,930.0
THS,PTP_LD_GE4,Y15-44,F,2012,EU27_2007,2832.8 e
THS,PTP_LD_GE4,Y15-44,F,2012,BE,92.8
THS,PTP_LD_GE4,Y15-44,F,2012,BG,17.4 u
THS,PTP_LD_GE4,Y15-44,F,2012,CZ,34.5 u
THS,PTP_LD_GE4,Y15-44,F,2012,DK,54.4
THS,PTP_LD_GE4,Y15-44,F,2012,DE,547.1
THS,PTP_LD_GE4,Y15-44,F,2012,EE,4.0 u
THS,PTP_LD_GE4,Y15-44,F,2012,EL,7.3 u
THS,PTP_LD_GE4,Y15-44,F,2012,ES,248.6
THS,PTP_LD_GE4,Y15-44,F,2012,FR,276.2
THS,PTP_LD_GE4,Y15-44,F,2012,IT,145.0
THS,PTP_LD_GE4,Y15-44,F,2012,CY,3.1 u
THS,PTP_LD_GE4,Y15-44,F,2012,LV,4.7
THS,PTP_LD_GE4,Y15-44,F,2012,LT,12.1 u
THS,PTP_LD_GE4,Y15-44,F,2012,LU,1.7 u
THS,PTP_LD_GE4,Y15-44,F,2012,HU,50.6
THS,PTP_LD_GE4,Y15-44,F,2012,NL,163.6
THS,PTP_LD_GE4,Y15-44,F,2012,AT,19.8 u
THS,PTP_LD_GE4,Y15-44,F,2012,PL,131.8
THS,PTP_LD_GE4,Y15-44,F,2012,PT,22.8 u
THS,PTP_LD_GE4,Y15-44,F,2012,RO,46.5 u
THS,PTP_LD_GE4,Y15-44,F,2012,SI,7.9 u
THS,PTP_LD_GE4,Y15-44,F,2012,SK,8.9 u
THS,PTP_LD_GE4,Y15-44,F,2012,FI,28.8 u
THS,PTP_LD_GE4,Y15-44,F,2012,SE,65.3
THS,PTP_LD_GE4,Y15-44,F,2012,EEA,2913.5 e
THS,PTP_LD_GE4,Y15-44,F,2012,IS,2.1 u
THS,PTP_LD_GE4,Y15-44,F,2012,NO,78.6
THS,PTP_LD_GE4,Y15-44,F,2012,UK,837.2
THS,PTP_LD_GE4,Y15-44,M,2012,EU27_2007,2177.2 e
THS,PTP_LD_GE4,Y15-44,M,2012,BE,63.7
THS,PTP_LD_GE4,Y15-44,M,2012,BG,21.7 u
THS,PTP_LD_GE4,Y15-44,M,2012,CZ,14.1 u
THS,PTP_LD_GE4,Y15-44,M,2012,DK,34.2
THS,PTP_LD_GE4,Y15-44,M,2012,DE,314.7
THS,PTP_LD_GE4,Y15-44,M,2012,EE,3.2 u
THS,PTP_LD_GE4,Y15-44,M,2012,EL,21.7 u
THS,PTP_LD_GE4,Y15-44,M,2012,ES,158.8
THS,PTP_LD_GE4,Y15-44,M,2012,FR,232.7
THS,PTP_LD_GE4,Y15-44,M,2012,IT,152.4
THS,PTP_LD_GE4,Y15-44,M,2012,CY,3.0 u
THS,PTP_LD_GE4,Y15-44,M,2012,LV,4.6
THS,PTP_LD_GE4,Y15-44,M,2012,LT,9.5 u
THS,PTP_LD_GE4,Y15-44,M,2012,LU,1.9 u
THS,PTP_LD_GE4,Y15-44,M,2012,HU,45.4
THS,PTP_LD_GE4,Y15-44,M,2012,NL,62.5
THS,PTP_LD_GE4,Y15-44,M,2012,AT,20.1 u
THS,PTP_LD_GE4,Y15-44,M,2012,PL,163.6
THS,PTP_LD_GE4,Y15-44,M,2012,PT,7.7 u
THS,PTP_LD_GE4,Y15-44,M,2012,RO,56.2 u
THS,PTP_LD_GE4,Y15-44,M,2012,SI,8.6 u
THS,PTP_LD_GE4,Y15-44,M,2012,SK,20.3 u
THS,PTP_LD_GE4,Y15-44,M,2012,FI,18.3 u
THS,PTP_LD_GE4,Y15-44,M,2012,SE,24.9
THS,PTP_LD_GE4,Y15-44,M,2012,EEA,2222.9 e
THS,PTP_LD_GE4,Y15-44,M,2012,IS,0.8 u
THS,PTP_LD_GE4,Y15-44,M,2012,NO,44.9
THS,PTP_LD_GE4,Y15-44,M,2012,UK,712.1
THS,PTP_LD_GE4,Y15-44,T,2012,EU27_2007,5010.0 e
THS,PTP_LD_GE4,Y15-44,T,2012,BE,156.5
THS,PTP_LD_GE4,Y15-44,T,2012,BG,39.1 u
THS,PTP_LD_GE4,Y15-44,T,2012,CZ,48.6 u
THS,PTP_LD_GE4,Y15-44,T,2012,DK,88.6
THS,PTP_LD_GE4,Y15-44,T,2012,DE,861.8
THS,PTP_LD_GE4,Y15-44,T,2012,EE,7.2 u
THS,PTP_LD_GE4,Y15-44,T,2012,EL,29.0 u
THS,PTP_LD_GE4,Y15-44,T,2012,ES,407.4
THS,PTP_LD_GE4,Y15-44,T,2012,FR,508.8
THS,PTP_LD_GE4,Y15-44,T,2012,IT,297.5
THS,PTP_LD_GE4,Y15-44,T,2012,CY,6.0 u
THS,PTP_LD_GE4,Y15-44,T,2012,LV,9.3
THS,PTP_LD_GE4,Y15-44,T,2012,LT,21.6 u
THS,PTP_LD_GE4,Y15-44,T,2012,LU,3.6 u
THS,PTP_LD_GE4,Y15-44,T,2012,HU,96.0
THS,PTP_LD_GE4,Y15-44,T,2012,NL,226.1
THS,PTP_LD_GE4,Y15-44,T,2012,AT,39.9 u
THS,PTP_LD_GE4,Y15-44,T,2012,PL,295.4
THS,PTP_LD_GE4,Y15-44,T,2012,PT,30.5 u
THS,PTP_LD_GE4,Y15-44,T,2012,RO,102.7 u
THS,PTP_LD_GE4,Y15-44,T,2012,SI,16.5 u
THS,PTP_LD_GE4,Y15-44,T,2012,SK,29.2 u
THS,PTP_LD_GE4,Y15-44,T,2012,FI,47.1 u
THS,PTP_LD_GE4,Y15-44,T,2012,SE,90.2
THS,PTP_LD_GE4,Y15-44,T,2012,EEA,5136.4 e
THS,PTP_LD_GE4,Y15-44,T,2012,IS,2.9 u
THS,PTP_LD_GE4,Y15-44,T,2012,NO,123.4
THS,PTP_LD_GE4,Y15-44,T,2012,UK,1549.3
THS,PTP_LD_GE4,Y45-64,F,2012,EU27_2007,5154.1 e
THS,PTP_LD_GE4,Y45-64,F,2012,BE,130.3
THS,PTP_LD_GE4,Y45-64,F,2012,BG,70.4
THS,PTP_LD_GE4,Y45-64,F,2012,CZ,80.8
THS,PTP_LD_GE4,Y45-64,F,2012,DK,83.1
THS,PTP_LD_GE4,Y45-64,F,2012,DE,882.3
THS,PTP_LD_GE4,Y45-64,F,2012,EE,14.1
THS,PTP_LD_GE4,Y45-64,F,2012,EL,64.2
THS,PTP_LD_GE4,Y45-64,F,2012,ES,463.2
THS,PTP_LD_GE4,Y45-64,F,2012,FR,570.8
THS,PTP_LD_GE4,Y45-64,F,2012,IT,262.0
THS,PTP_LD_GE4,Y45-64,F,2012,CY,3.6 u
THS,PTP_LD_GE4,Y45-64,F,2012,LV,17.8
THS,PTP_LD_GE4,Y45-64,F,2012,LT,41.1
THS,PTP_LD_GE4,Y45-64,F,2012,LU,4.0
THS,PTP_LD_GE4,Y45-64,F,2012,HU,188.8
THS,PTP_LD_GE4,Y45-64,F,2012,MT,2.3 u
THS,PTP_LD_GE4,Y45-64,F,2012,NL,192.9
THS,PTP_LD_GE4,Y45-64,F,2012,AT,56.5
THS,PTP_LD_GE4,Y45-64,F,2012,PL,414.3
THS,PTP_LD_GE4,Y45-64,F,2012,PT,63.5
THS,PTP_LD_GE4,Y45-64,F,2012,RO,256.9
THS,PTP_LD_GE4,Y45-64,F,2012,SI,17.0
THS,PTP_LD_GE4,Y45-64,F,2012,SK,58.2
THS,PTP_LD_GE4,Y45-64,F,2012,FI,55.6
THS,PTP_LD_GE4,Y45-64,F,2012,SE,63.9
THS,PTP_LD_GE4,Y45-64,F,2012,EEA,5236.1 e
THS,PTP_LD_GE4,Y45-64,F,2012,IS,3.2 u
THS,PTP_LD_GE4,Y45-64,F,2012,NO,78.8
THS,PTP_LD_GE4,Y45-64,F,2012,UK,1096.6
THS,PTP_LD_GE4,Y45-64,M,2012,EU27_2007,4065.4 e
THS,PTP_LD_GE4,Y45-64,M,2012,BE,63.0
THS,PTP_LD_GE4,Y45-64,M,2012,BG,68.7
THS,PTP_LD_GE4,Y45-64,M,2012,CZ,57.9
THS,PTP_LD_GE4,Y45-64,M,2012,DK,67.5
THS,PTP_LD_GE4,Y45-64,M,2012,DE,793.6
THS,PTP_LD_GE4,Y45-64,M,2012,EE,15.0
THS,PTP_LD_GE4,Y45-64,M,2012,EL,50.0
THS,PTP_LD_GE4,Y45-64,M,2012,ES,364.7
THS,PTP_LD_GE4,Y45-64,M,2012,FR,388.7
THS,PTP_LD_GE4,Y45-64,M,2012,IT,151.6
THS,PTP_LD_GE4,Y45-64,M,2012,CY,6.6 u
THS,PTP_LD_GE4,Y45-64,M,2012,LV,13.3
THS,PTP_LD_GE4,Y45-64,M,2012,LT,21.3
THS,PTP_LD_GE4,Y45-64,M,2012,LU,3.6
THS,PTP_LD_GE4,Y45-64,M,2012,HU,152.9
THS,PTP_LD_GE4,Y45-64,M,2012,MT,1.7 u
THS,PTP_LD_GE4,Y45-64,M,2012,NL,103.2
THS,PTP_LD_GE4,Y45-64,M,2012,AT,34.1
THS,PTP_LD_GE4,Y45-64,M,2012,PL,360.8
THS,PTP_LD_GE4,Y45-64,M,2012,PT,56.2
THS,PTP_LD_GE4,Y45-64,M,2012,RO,208.6
THS,PTP_LD_GE4,Y45-64,M,2012,SI,14.3
THS,PTP_LD_GE4,Y45-64,M,2012,SK,47.7
THS,PTP_LD_GE4,Y45-64,M,2012,FI,27.6
THS,PTP_LD_GE4,Y45-64,M,2012,SE,33.1
THS,PTP_LD_GE4,Y45-64,M,2012,EEA,4106.9 e
THS,PTP_LD_GE4,Y45-64,M,2012,IS,0.9 u
THS,PTP_LD_GE4,Y45-64,M,2012,NO,40.7
THS,PTP_LD_GE4,Y45-64,M,2012,UK,959.7
THS,PTP_LD_GE4,Y45-64,T,2012,EU27_2007,9219.5 e
THS,PTP_LD_GE4,Y45-64,T,2012,BE,193.2
THS,PTP_LD_GE4,Y45-64,T,2012,BG,139.2
THS,PTP_LD_GE4,Y45-64,T,2012,CZ,138.7
THS,PTP_LD_GE4,Y45-64,T,2012,DK,150.6
THS,PTP_LD_GE4,Y45-64,T,2012,DE,1675.9
THS,PTP_LD_GE4,Y45-64,T,2012,EE,29.1
THS,PTP_LD_GE4,Y45-64,T,2012,EL,114.2
THS,PTP_LD_GE4,Y45-64,T,2012,ES,827.9
THS,PTP_LD_GE4,Y45-64,T,2012,FR,959.5
THS,PTP_LD_GE4,Y45-64,T,2012,IT,413.6
THS,PTP_LD_GE4,Y45-64,T,2012,CY,10.3 u
THS,PTP_LD_GE4,Y45-64,T,2012,LV,31.1
THS,PTP_LD_GE4,Y45-64,T,2012,LT,62.4
THS,PTP_LD_GE4,Y45-64,T,2012,LU,7.7
THS,PTP_LD_GE4,Y45-64,T,2012,HU,341.8
THS,PTP_LD_GE4,Y45-64,T,2012,MT,4.0 u
THS,PTP_LD_GE4,Y45-64,T,2012,NL,296.0
THS,PTP_LD_GE4,Y45-64,T,2012,AT,90.6
THS,PTP_LD_GE4,Y45-64,T,2012,PL,775.1
THS,PTP_LD_GE4,Y45-64,T,2012,PT,119.6
THS,PTP_LD_GE4,Y45-64,T,2012,RO,465.5
THS,PTP_LD_GE4,Y45-64,T,2012,SI,31.3
THS,PTP_LD_GE4,Y45-64,T,2012,SK,105.8
THS,PTP_LD_GE4,Y45-64,T,2012,FI,83.2
THS,PTP_LD_GE4,Y45-64,T,2012,SE,96.9
THS,PTP_LD_GE4,Y45-64,T,2012,EEA,9343.0 e
