unit,lev_limit,age,sex,geo,time,v,flag
PC,NONE,Y16-64,M,CY,2010,2.3,
PC,NONE,Y16-64,M,CZ,2020,1.5,
PC,NONE,Y16-64,M,CZ,2019,1.4,
PC,NONE,Y16-64,M,CZ,2018,2.2,
PC,NONE,Y16-64,M,CZ,2017,1.9,
PC,NONE,Y16-64,M,CZ,2016,1.9,
PC,NONE,Y16-64,M,CZ,2015,2.3,
PC,NONE,Y16-64,M,CZ,2014,1.6,
PC,NONE,Y16-64,M,CZ,2013,2.5,
PC,NONE,Y16-64,M,CZ,2012,2.9,
PC,NONE,Y16-64,M,CZ,2011,4.1,
PC,NONE,Y16-64,M,CZ,2010,4.3,
PC,NONE,Y16-64,M,DE,2020,1.6,b
PC,NONE,Y16-64,M,DE,2019,2.0,
PC,NONE,Y16-64,M,DE,2018,2.2,
PC,NONE,Y16-64,M,DE,2017,1.6,
PC,NONE,Y16-64,M,DE,2016,2.0,
PC,NONE,Y16-64,M,DE,2015,1.8,
PC,NONE,Y16-64,M,DE,2014,1.7,
PC,NONE,Y16-64,M,DE,2013,1.5,
PC,NONE,Y16-64,M,DE,2012,1.6,
PC,NONE,Y16-64,M,DE,2011,1.8,
PC,NONE,Y16-64,M,DE,2010,2.1,
PC,NONE,Y16-64,M,DK,2020,3.9,
PC,NONE,Y16-64,M,DK,2019,4.4,
PC,NONE,Y16-64,M,DK,2018,4.5,
PC,NONE,Y16-64,M,DK,2017,3.6,
PC,NONE,Y16-64,M,DK,2016,2.1,
PC,NONE,Y16-64,M,DK,2015,3.2,
PC,NONE,Y16-64,M,DK,2014,2.9,
PC,NONE,Y16-64,M,DK,2013,3.0,
PC,NONE,Y16-64,M,DK,2012,2.7,
PC,NONE,Y16-64,M,DK,2011,2.1,
PC,NONE,Y16-64,M,DK,2010,0.7,
PC,NONE,Y16-64,M,EA,2020,3.8,
PC,NONE,Y16-64,M,EA,2019,3.0,e
PC,NONE,Y16-64,M,EA,2018,3.0,e
PC,NONE,Y16-64,M,EA,2017,3.0,e
PC,NONE,Y16-64,M,EA,2016,3.6,e
PC,NONE,Y16-64,M,EA,2015,3.8,e
PC,NONE,Y16-64,M,EA,2014,3.7,e
PC,NONE,Y16-64,M,EA,2013,3.6,e
PC,NONE,Y16-64,M,EA,2012,3.6,e
PC,NONE,Y16-64,M,EA,2011,3.7,e
PC,NONE,Y16-64,M,EA,2010,3.7,e
PC,NONE,Y16-64,M,EA18,2020,3.8,
PC,NONE,Y16-64,M,EA18,2019,2.9,e
PC,NONE,Y16-64,M,EA18,2018,2.9,
PC,NONE,Y16-64,M,EA18,2017,2.9,
PC,NONE,Y16-64,M,EA18,2016,3.5,
PC,NONE,Y16-64,M,EA18,2015,3.7,
PC,NONE,Y16-64,M,EA18,2014,3.7,
PC,NONE,Y16-64,M,EA18,2013,3.7,
PC,NONE,Y16-64,M,EA18,2012,3.6,
PC,NONE,Y16-64,M,EA18,2011,3.8,
PC,NONE,Y16-64,M,EA18,2010,3.8,
PC,NONE,Y16-64,M,EA19,2020,3.8,
PC,NONE,Y16-64,M,EA19,2019,3.0,e
PC,NONE,Y16-64,M,EA19,2018,3.0,
PC,NONE,Y16-64,M,EA19,2017,3.0,
PC,NONE,Y16-64,M,EA19,2016,3.6,
PC,NONE,Y16-64,M,EA19,2015,3.8,
PC,NONE,Y16-64,M,EA19,2014,3.8,
PC,NONE,Y16-64,M,EA19,2013,3.7,
PC,NONE,Y16-64,M,EA19,2012,3.7,
PC,NONE,Y16-64,M,EA19,2011,3.8,
PC,NONE,Y16-64,M,EA19,2010,3.9,
PC,NONE,Y16-64,M,EE,2020,1.3,
PC,NONE,Y16-64,M,EE,2019,2.1,
PC,NONE,Y16-64,M,EE,2018,2.3,
PC,NONE,Y16-64,M,EE,2017,3.1,
PC,NONE,Y16-64,M,EE,2016,2.7,
PC,NONE,Y16-64,M,EE,2015,2.2,
PC,NONE,Y16-64,M,EE,2014,2.5,
PC,NONE,Y16-64,M,EE,2013,4.9,
PC,NONE,Y16-64,M,EE,2012,4.1,
PC,NONE,Y16-64,M,EE,2011,4.1,
PC,NONE,Y16-64,M,EE,2010,10.8,
PC,NONE,Y16-64,M,EL,2020,6.3,
PC,NONE,Y16-64,M,EL,2019,6.7,
PC,NONE,Y16-64,M,EL,2018,6.3,
PC,NONE,Y16-64,M,EL,2017,6.7,
PC,NONE,Y16-64,M,EL,2016,6.7,
PC,NONE,Y16-64,M,EL,2015,7.0,
PC,NONE,Y16-64,M,EL,2014,6.0,
PC,NONE,Y16-64,M,EL,2013,7.5,
PC,NONE,Y16-64,M,EL,2012,8.1,
PC,NONE,Y16-64,M,EL,2011,8.4,
PC,NONE,Y16-64,M,EL,2010,7.8,
PC,NONE,Y16-64,M,ES,2020,3.0,
PC,NONE,Y16-64,M,ES,2019,1.6,
PC,NONE,Y16-64,M,ES,2018,1.4,
PC,NONE,Y16-64,M,ES,2017,1.2,
PC,NONE,Y16-64,M,ES,2016,1.5,
PC,NONE,Y16-64,M,ES,2015,1.5,
PC,NONE,Y16-64,M,ES,2014,1.6,
PC,NONE,Y16-64,M,ES,2013,2.0,
PC,NONE,Y16-64,M,ES,2012,1.4,
PC,NONE,Y16-64,M,ES,2011,2.2,
PC,NONE,Y16-64,M,ES,2010,2.1,
PC,NONE,Y16-64,M,EU,2019,3.8,e
PC,NONE,Y16-64,M,EU,2018,3.8,
PC,NONE,Y16-64,M,EU,2017,4.0,
PC,NONE,Y16-64,M,EU,2016,4.9,
PC,NONE,Y16-64,M,EU,2015,4.9,
PC,NONE,Y16-64,M,EU,2014,5.0,
PC,NONE,Y16-64,M,EU,2013,5.2,
PC,NONE,Y16-64,M,EU,2012,5.1,
PC,NONE,Y16-64,M,EU,2011,5.5,
PC,NONE,Y16-64,M,EU,2010,5.8,
PC,NONE,Y16-64,M,EU27_2007,2019,3.8,e
PC,NONE,Y16-64,M,EU27_2007,2018,3.8,
PC,NONE,Y16-64,M,EU27_2007,2017,4.0,
PC,NONE,Y16-64,M,EU27_2007,2016,4.9,
PC,NONE,Y16-64,M,EU27_2007,2015,4.8,
PC,NONE,Y16-64,M,EU27_2007,2014,5.0,
PC,NONE,Y16-64,M,EU27_2007,2013,5.1,
PC,NONE,Y16-64,M,EU27_2007,2012,5.0,
PC,NONE,Y16-64,M,EU27_2007,2011,5.4,
PC,NONE,Y16-64,M,EU27_2007,2010,5.8,
PC,NONE,Y16-64,M,EU27_2020,2020,4.8,e
PC,NONE,Y16-64,M,EU27_2020,2019,4.2,e
PC,NONE,Y16-64,M,EU27_2020,2018,4.2,e
PC,NONE,Y16-64,M,EU27_2020,2017,4.5,e
PC,NONE,Y16-64,M,EU27_2020,2016,5.2,e
PC,NONE,Y16-64,M,EU27_2020,2015,5.3,e
PC,NONE,Y16-64,M,EU27_2020,2014,5.4,e
PC,NONE,Y16-64,M,EU27_2020,2013,5.6,e
PC,NONE,Y16-64,M,EU27_2020,2012,5.6,e
PC,NONE,Y16-64,M,EU27_2020,2011,5.9,e
PC,NONE,Y16-64,M,EU27_2020,2010,6.2,e
PC,NONE,Y16-64,M,EU28,2019,3.8,e
PC,NONE,Y16-64,M,EU28,2018,3.8,
PC,NONE,Y16-64,M,EU28,2017,4.0,
PC,NONE,Y16-64,M,EU28,2016,4.9,
PC,NONE,Y16-64,M,EU28,2015,4.9,
PC,NONE,Y16-64,M,EU28,2014,5.0,
PC,NONE,Y16-64,M,EU28,2013,5.2,
PC,NONE,Y16-64,M,EU28,2012,5.1,
PC,NONE,Y16-64,M,EU28,2011,5.5,
PC,NONE,Y16-64,M,EU28,2010,5.8,
PC,NONE,Y16-64,M,FI,2020,1.3,
PC,NONE,Y16-64,M,FI,2019,0.8,
PC,NONE,Y16-64,M,FI,2018,0.8,
PC,NONE,Y16-64,M,FI,2017,0.6,
PC,NONE,Y16-64,M,FI,2016,0.6,
PC,NONE,Y16-64,M,FI,2015,0.8,
PC,NONE,Y16-64,M,FI,2014,0.5,
PC,NONE,Y16-64,M,FI,2013,0.6,
PC,NONE,Y16-64,M,FI,2012,0.6,
PC,NONE,Y16-64,M,FI,2011,0.6,
PC,NONE,Y16-64,M,FI,2010,0.4,
PC,NONE,Y16-64,M,FR,2020,3.7,b
PC,NONE,Y16-64,M,FR,2019,2.2,
PC,NONE,Y16-64,M,FR,2018,2.6,
PC,NONE,Y16-64,M,FR,2017,2.0,
PC,NONE,Y16-64,M,FR,2016,2.6,
PC,NONE,Y16-64,M,FR,2015,2.3,
PC,NONE,Y16-64,M,FR,2014,2.1,
PC,NONE,Y16-64,M,FR,2013,2.2,
PC,NONE,Y16-64,M,FR,2012,3.0,
PC,NONE,Y16-64,M,FR,2011,2.6,
PC,NONE,Y16-64,M,FR,2010,3.4,
PC,NONE,Y16-64,M,HR,2020,4.8,
PC,NONE,Y16-64,M,HR,2019,5.6,
PC,NONE,Y16-64,M,HR,2018,6.3,
PC,NONE,Y16-64,M,HR,2017,5.9,
PC,NONE,Y16-64,M,HR,2016,7.6,
PC,NONE,Y16-64,M,HR,2015,7.1,
PC,NONE,Y16-64,M,HR,2014,8.0,
PC,NONE,Y16-64,M,HR,2013,8.1,
PC,NONE,Y16-64,M,HR,2012,9.3,
PC,NONE,Y16-64,M,HR,2011,8.1,
PC,NONE,Y16-64,M,HR,2010,11.4,
PC,NONE,Y16-64,M,HU,2020,6.5,
PC,NONE,Y16-64,M,HU,2019,6.0,
PC,NONE,Y16-64,M,HU,2018,6.6,
PC,NONE,Y16-64,M,HU,2017,14.6,
PC,NONE,Y16-64,M,HU,2016,16.3,
PC,NONE,Y16-64,M,HU,2015,14.5,
PC,NONE,Y16-64,M,HU,2014,17.1,
PC,NONE,Y16-64,M,HU,2013,16.8,
PC,NONE,Y16-64,M,HU,2012,16.2,
PC,NONE,Y16-64,M,HU,2011,14.6,
PC,NONE,Y16-64,M,HU,2010,17.2,
PC,NONE,Y16-64,M,IE,2020,1.0,b
PC,NONE,Y16-64,M,IE,2019,1.1,
PC,NONE,Y16-64,M,IE,2018,0.7,
PC,NONE,Y16-64,M,IE,2017,0.6,
PC,NONE,Y16-64,M,IE,2016,0.5,
PC,NONE,Y16-64,M,IE,2015,0.7,
PC,NONE,Y16-64,M,IE,2014,1.4,
PC,NONE,Y16-64,M,IE,2013,1.4,
PC,NONE,Y16-64,M,IE,2012,0.6,
PC,NONE,Y16-64,M,IE,2011,0.5,
PC,NONE,Y16-64,M,IE,2010,0.5,
PC,NONE,Y16-64,M,IS,2018,1.7,
PC,NONE,Y16-64,M,IS,2017,1.7,
PC,NONE,Y16-64,M,IS,2016,1.4,
PC,NONE,Y16-64,M,IS,2015,2.1,
PC,NONE,Y16-64,M,IS,2014,1.9,
PC,NONE,Y16-64,M,IS,2013,2.8,
PC,NONE,Y16-64,M,IS,2012,1.7,
PC,NONE,Y16-64,M,IS,2011,1.3,
PC,NONE,Y16-64,M,IS,2010,0.8,
PC,NONE,Y16-64,M,IT,2020,6.9,
PC,NONE,Y16-64,M,IT,2019,5.2,
PC,NONE,Y16-64,M,IT,2018,5.4,
PC,NONE,Y16-64,M,IT,2017,6.5,
PC,NONE,Y16-64,M,IT,2016,8.6,
PC,NONE,Y16-64,M,IT,2015,10.5,
PC,NONE,Y16-64,M,IT,2014,10.3,
PC,NONE,Y16-64,M,IT,2013,9.1,
PC,NONE,Y16-64,M,IT,2012,9.0,
PC,NONE,Y16-64,M,IT,2011,9.3,
PC,NONE,Y16-64,M,IT,2010,7.3,
PC,NONE,Y16-64,M,LT,2020,4.8,
PC,NONE,Y16-64,M,LT,2019,6.2,
PC,NONE,Y16-64,M,LT,2018,6.2,
PC,NONE,Y16-64,M,LT,2017,7.3,
PC,NONE,Y16-64,M,LT,2016,8.8,
PC,NONE,Y16-64,M,LT,2015,7.6,
PC,NONE,Y16-64,M,LT,2014,9.4,
PC,NONE,Y16-64,M,LT,2013,8.1,
PC,NONE,Y16-64,M,LT,2012,7.7,
PC,NONE,Y16-64,M,LT,2011,7.0,
PC,NONE,Y16-64,M,LT,2010,14.4,
PC,NONE,Y16-64,M,LU,2020,0.7,b
PC,NONE,Y16-64,M,LU,2019,1.7,
PC,NONE,Y16-64,M,LU,2018,2.3,
PC,NONE,Y16-64,M,LU,2017,2.2,
PC,NONE,Y16-64,M,LU,2016,1.7,
PC,NONE,Y16-64,M,LU,2015,1.4,
PC,NONE,Y16-64,M,LU,2014,1.6,
PC,NONE,Y16-64,M,LU,2013,1.6,
PC,NONE,Y16-64,M,LU,2012,2.7,
PC,NONE,Y16-64,M,LU,2011,2.2,
PC,NONE,Y16-64,M,LU,2010,2.5,
PC,NONE,Y16-64,M,LV,2020,10.8,
PC,NONE,Y16-64,M,LV,2019,10.8,
PC,NONE,Y16-64,M,LV,2018,13.5,
PC,NONE,Y16-64,M,LV,2017,15.0,
PC,NONE,Y16-64,M,LV,2016,14.0,
PC,NONE,Y16-64,M,LV,2015,14.5,
PC,NONE,Y16-64,M,LV,2014,15.8,
PC,NONE,Y16-64,M,LV,2013,16.4,
PC,NONE,Y16-64,M,LV,2012,15.6,
PC,NONE,Y16-64,M,LV,2011,17.4,
PC,NONE,Y16-64,M,LV,2010,21.8,
PC,NONE,Y16-64,M,ME,2020,16.1,
PC,NONE,Y16-64,M,ME,2019,18.4,
PC,NONE,Y16-64,M,ME,2018,17.1,
PC,NONE,Y16-64,M,ME,2017,15.1,
PC,NONE,Y16-64,M,ME,2016,17.2,
PC,NONE,Y16-64,M,ME,2015,22.9,
PC,NONE,Y16-64,M,ME,2014,20.0,
PC,NONE,Y16-64,M,ME,2013,21.8,
PC,NONE,Y16-64,M,MK,2020,8.9,
PC,NONE,Y16-64,M,MK,2019,9.0,
PC,NONE,Y16-64,M,MK,2018,10.3,
PC,NONE,Y16-64,M,MK,2017,9.5,
PC,NONE,Y16-64,M,MK,2016,11.5,
PC,NONE,Y16-64,M,MK,2015,9.3,
PC,NONE,Y16-64,M,MK,2014,11.2,
PC,NONE,Y16-64,M,MK,2013,12.0,
PC,NONE,Y16-64,M,MK,2012,12.0,
PC,NONE,Y16-64,M,MK,2011,13.4,
PC,NONE,Y16-64,M,MK,2010,8.1,u
PC,NONE,Y16-64,M,MT,2020,0.8,
PC,NONE,Y16-64,M,MT,2019,0.9,
PC,NONE,Y16-64,M,MT,2018,0.7,
PC,NONE,Y16-64,M,MT,2017,1.1,
PC,NONE,Y16-64,M,MT,2016,1.4,
PC,NONE,Y16-64,M,MT,2015,1.3,
PC,NONE,Y16-64,M,MT,2014,1.6,
PC,NONE,Y16-64,M,MT,2013,1.6,
PC,NONE,Y16-64,M,MT,2012,1.0,
PC,NONE,Y16-64,M,MT,2011,1.4,
PC,NONE,Y16-64,M,MT,2010,1.2,
PC,NONE,Y16-64,M,NL,2020,1.3,
PC,NONE,Y16-64,M,NL,2019,1.1,
PC,NONE,Y16-64,M,NL,2018,0.9,
PC,NONE,Y16-64,M,NL,2017,1.3,
PC,NONE,Y16-64,M,NL,2016,1.2,
PC,NONE,Y16-64,M,NL,2015,1.0,
PC,NONE,Y16-64,M,NL,2014,0.8,
PC,NONE,Y16-64,M,NL,2013,1.4,
PC,NONE,Y16-64,M,NL,2012,1.3,
PC,NONE,Y16-64,M,NL,2011,0.3,
PC,NONE,Y16-64,M,NL,2010,0.6,
PC,NONE,Y16-64,M,NO,2020,0.9,
PC,NONE,Y16-64,M,NO,2019,1.5,
PC,NONE,Y16-64,M,NO,2018,1.0,
PC,NONE,Y16-64,M,NO,2017,0.6,
PC,NONE,Y16-64,M,NO,2016,0.7,
PC,NONE,Y16-64,M,NO,2015,0.6,
PC,NONE,Y16-64,M,NO,2014,0.9,
PC,NONE,Y16-64,M,NO,2013,1.3,
PC,NONE,Y16-64,M,NO,2012,1.0,
PC,NONE,Y16-64,M,NO,2011,0.9,
PC,NONE,Y16-64,M,NO,2010,1.1,
PC,NONE,Y16-64,M,PL,2019,6.7,
PC,NONE,Y16-64,M,PL,2018,7.9,
PC,NONE,Y16-64,M,PL,2017,8.5,
PC,NONE,Y16-64,M,PL,2016,8.6,
PC,NONE,Y16-64,M,PL,2015,8.6,
PC,NONE,Y16-64,M,PL,2014,8.1,
PC,NONE,Y16-64,M,PL,2013,9.3,
PC,NONE,Y16-64,M,PL,2012,9.9,
PC,NONE,Y16-64,M,PL,2011,11.3,
PC,NONE,Y16-64,M,PL,2010,12.7,
PC,NONE,Y16-64,M,PT,2020,4.2,
PC,NONE,Y16-64,M,PT,2019,4.1,
PC,NONE,Y16-64,M,PT,2018,4.0,
PC,NONE,Y16-64,M,PT,2017,4.1,
PC,NONE,Y16-64,M,PT,2016,5.1,
PC,NONE,Y16-64,M,PT,2015,4.5,
PC,NONE,Y16-64,M,PT,2014,5.9,
PC,NONE,Y16-64,M,PT,2013,6.1,
PC,NONE,Y16-64,M,PT,2012,4.4,
PC,NONE,Y16-64,M,PT,2011,4.1,
PC,NONE,Y16-64,M,PT,2010,5.0,
PC,NONE,Y16-64,M,RO,2020,14.7,
PC,NONE,Y16-64,M,RO,2019,14.4,
PC,NONE,Y16-64,M,RO,2018,15.4,
PC,NONE,Y16-64,M,RO,2017,18.0,
PC,NONE,Y16-64,M,RO,2016,20.2,
PC,NONE,Y16-64,M,RO,2015,20.3,
PC,NONE,Y16-64,M,RO,2014,20.5,
PC,NONE,Y16-64,M,RO,2013,21.9,
PC,NONE,Y16-64,M,RO,2012,22.7,
PC,NONE,Y16-64,M,RO,2011,24.3,
PC,NONE,Y16-64,M,RO,2010,26.2,
PC,NONE,Y16-64,M,RS,2020,9.1,
PC,NONE,Y16-64,M,RS,2019,13.7,
PC,NONE,Y16-64,M,RS,2018,11.1,
PC,NONE,Y16-64,M,RS,2017,13.7,
PC,NONE,Y16-64,M,RS,2016,15.6,
PC,NONE,Y16-64,M,RS,2015,16.1,
PC,NONE,Y16-64,M,RS,2014,18.1,
PC,NONE,Y16-64,M,RS,2013,16.0,
PC,NONE,Y16-64,M,SE,2020,2.0,
PC,NONE,Y16-64,M,SE,2019,2.3,
PC,NONE,Y16-64,M,SE,2018,2.1,
PC,NONE,Y16-64,M,SE,2017,1.9,
PC,NONE,Y16-64,M,SE,2016,2.5,
PC,NONE,Y16-64,M,SE,2015,2.0,
PC,NONE,Y16-64,M,SE,2014,1.5,
PC,NONE,Y16-64,M,SE,2013,1.7,
PC,NONE,Y16-64,M,SE,2012,1.0,
PC,NONE,Y16-64,M,SE,2011,2.0,
PC,NONE,Y16-64,M,SE,2010,2.6,
PC,NONE,Y16-64,M,SI,2020,2.8,
PC,NONE,Y16-64,M,SI,2019,4.0,
PC,NONE,Y16-64,M,SI,2018,5.4,
PC,NONE,Y16-64,M,SI,2017,4.6,
PC,NONE,Y16-64,M,SI,2016,5.0,
PC,NONE,Y16-64,M,SI,2015,5.5,
PC,NONE,Y16-64,M,SI,2014,6.1,
PC,NONE,Y16-64,M,SI,2013,6.6,
PC,NONE,Y16-64,M,SI,2012,8.7,
PC,NONE,Y16-64,M,SI,2011,7.8,
PC,NONE,Y16-64,M,SI,2010,14.2,
PC,NONE,Y16-64,M,SK,2020,3.3,
PC,NONE,Y16-64,M,SK,2019,3.1,
PC,NONE,Y16-64,M,SK,2018,3.3,
PC,NONE,Y16-64,M,SK,2017,4.5,
PC,NONE,Y16-64,M,SK,2016,3.6,
PC,NONE,Y16-64,M,SK,2015,3.5,
PC,NONE,Y16-64,M,SK,2014,4.0,
PC,NONE,Y16-64,M,SK,2013,4.1,
PC,NONE,Y16-64,M,SK,2012,4.6,
PC,NONE,Y16-64,M,SK,2011,3.9,
PC,NONE,Y16-64,M,SK,2010,3.2,
PC,NONE,Y16-64,M,TR,2020,20.4,
PC,NONE,Y16-64,M,TR,2019,21.9,
PC,NONE,Y16-64,M,TR,2018,22.1,
PC,NONE,Y16-64,M,TR,2017,22.7,
PC,NONE,Y16-64,M,TR,2016,24.1,
PC,NONE,Y16-64,M,TR,2015,23.6,
PC,NONE,Y16-64,M,TR,2014,23.7,
PC,NONE,Y16-64,M,TR,2013,24.2,
PC,NONE,Y16-64,M,TR,2012,25.1,
PC,NONE,Y16-64,M,TR,2011,25.2,
PC,NONE,Y16-64,M,TR,2010,26.5,
PC,NONE,Y16-64,M,UK,2018,1.5,
PC,NONE,Y16-64,M,UK,2017,0.6,b
PC,NONE,Y16-64,M,UK,2016,2.6,
PC,NONE,Y16-64,M,UK,2015,1.9,
PC,NONE,Y16-64,M,UK,2014,2.4,
PC,NONE,Y16-64,M,UK,2013,2.6,
PC,NONE,Y16-64,M,UK,2012,1.8,
PC,NONE,Y16-64,M,UK,2011,2.6,
PC,NONE,Y16-64,M,UK,2010,2.7,
PC,NONE,Y16-64,M,XK,2018,19.0,
PC,NONE,Y16-64,T,AL,2020,15.4,
PC,NONE,Y16-64,T,AL,2019,21.3,
PC,NONE,Y16-64,T,AL,2018,23.9,
PC,NONE,Y16-64,T,AL,2017,21.7,
PC,NONE,Y16-64,T,AT,2020,2.9,
PC,NONE,Y16-64,T,AT,2019,2.7,
PC,NONE,Y16-64,T,AT,2018,2.5,
PC,NONE,Y16-64,T,AT,2017,4.0,
PC,NONE,Y16-64,T,AT,2016,3.6,
PC,NONE,Y16-64,T,AT,2015,4.2,
PC,NONE,Y16-64,T,AT,2014,3.4,
PC,NONE,Y16-64,T,AT,2013,3.3,
PC,NONE,Y16-64,T,AT,2012,3.4,
PC,NONE,Y16-64,T,AT,2011,3.6,
PC,NONE,Y16-64,T,AT,2010,3.9,
PC,NONE,Y16-64,T,BE,2020,2.2,
PC,NONE,Y16-64,T,BE,2019,1.8,b
PC,NONE,Y16-64,T,BE,2018,2.0,
PC,NONE,Y16-64,T,BE,2017,2.4,
PC,NONE,Y16-64,T,BE,2016,1.7,b
PC,NONE,Y16-64,T,BE,2015,0.8,
PC,NONE,Y16-64,T,BE,2014,0.9,
PC,NONE,Y16-64,T,BE,2013,1.0,
PC,NONE,Y16-64,T,BE,2012,0.5,
PC,NONE,Y16-64,T,BE,2011,1.0,
PC,NONE,Y16-64,T,BE,2010,1.6,
PC,NONE,Y16-64,T,BG,2020,9.4,
PC,NONE,Y16-64,T,BG,2019,9.8,
PC,NONE,Y16-64,T,BG,2018,10.9,
PC,NONE,Y16-64,T,BG,2017,11.1,
PC,NONE,Y16-64,T,BG,2016,11.8,
PC,NONE,Y16-64,T,BG,2015,11.4,
PC,NONE,Y16-64,T,BG,2014,11.9,
PC,NONE,Y16-64,T,BG,2013,12.2,
PC,NONE,Y16-64,T,BG,2012,12.2,
PC,NONE,Y16-64,T,BG,2011,13.8,
PC,NONE,Y16-64,T,BG,2010,14.3,
PC,NONE,Y16-64,T,CH,2020,1.7,
PC,NONE,Y16-64,T,CH,2019,1.8,
PC,NONE,Y16-64,T,CH,2018,2.9,
PC,NONE,Y16-64,T,CH,2017,2.0,
PC,NONE,Y16-64,T,CH,2016,1.9,
PC,NONE,Y16-64,T,CH,2015,1.8,
PC,NONE,Y16-64,T,CH,2014,1.1,
PC,NONE,Y16-64,T,CH,2013,1.6,
PC,NONE,Y16-64,T,CH,2012,1.6,
PC,NONE,Y16-64,T,CH,2011,1.7,
PC,NONE,Y16-64,T,CH,2010,1.1,
PC,NONE,Y16-64,T,CY,2020,2.0,
PC,NONE,Y16-64,T,CY,2019,1.3,
PC,NONE,Y16-64,T,CY,2018,1.1,
PC,NONE,Y16-64,T,CY,2017,0.9,
PC,NONE,Y16-64,T,CY,2016,1.5,
PC,NONE,Y16-64,T,CY,2015,0.5,
PC,NONE,Y16-64,T,CY,2014,1.4,
PC,NONE,Y16-64,T,CY,2013,1.6,
PC,NONE,Y16-64,T,CY,2012,1.3,
PC,NONE,Y16-64,T,CY,2011,1.7,
PC,NONE,Y16-64,T,CY,2010,1.7,
PC,NONE,Y16-64,T,CZ,2020,1.8,
PC,NONE,Y16-64,T,CZ,2019,1.6,
PC,NONE,Y16-64,T,CZ,2018,2.2,
PC,NONE,Y16-64,T,CZ,2017,2.2,
PC,NONE,Y16-64,T,CZ,2016,2.6,
PC,NONE,Y16-64,T,CZ,2015,2.7,
PC,NONE,Y16-64,T,CZ,2014,2.3,
PC,NONE,Y16-64,T,CZ,2013,3.2,
PC,NONE,Y16-64,T,CZ,2012,3.3,
PC,NONE,Y16-64,T,CZ,2011,4.4,
PC,NONE,Y16-64,T,CZ,2010,4.4,
PC,NONE,Y16-64,T,DE,2020,1.7,b
PC,NONE,Y16-64,T,DE,2019,2.1,
PC,NONE,Y16-64,T,DE,2018,2.3,
PC,NONE,Y16-64,T,DE,2017,1.9,
PC,NONE,Y16-64,T,DE,2016,2.1,
PC,NONE,Y16-64,T,DE,2015,2.0,
PC,NONE,Y16-64,T,DE,2014,1.7,
PC,NONE,Y16-64,T,DE,2013,1.6,
PC,NONE,Y16-64,T,DE,2012,1.7,
PC,NONE,Y16-64,T,DE,2011,2.2,
PC,NONE,Y16-64,T,DE,2010,2.1,
PC,NONE,Y16-64,T,DK,2020,3.0,
PC,NONE,Y16-64,T,DK,2019,3.8,
PC,NONE,Y16-64,T,DK,2018,3.6,
PC,NONE,Y16-64,T,DK,2017,3.0,
PC,NONE,Y16-64,T,DK,2016,1.8,
PC,NONE,Y16-64,T,DK,2015,2.9,
PC,NONE,Y16-64,T,DK,2014,2.4,
PC,NONE,Y16-64,T,DK,2013,2.4,
PC,NONE,Y16-64,T,DK,2012,2.5,
PC,NONE,Y16-64,T,DK,2011,2.3,
PC,NONE,Y16-64,T,DK,2010,1.0,
PC,NONE,Y16-64,T,EA,2020,3.9,
PC,NONE,Y16-64,T,EA,2019,2.9,e
PC,NONE,Y16-64,T,EA,2018,2.9,e
PC,NONE,Y16-64,T,EA,2017,2.9,e
PC,NONE,Y16-64,T,EA,2016,3.6,e
PC,NONE,Y16-64,T,EA,2015,3.8,e
PC,NONE,Y16-64,T,EA,2014,3.7,e
PC,NONE,Y16-64,T,EA,2013,3.5,e
PC,NONE,Y16-64,T,EA,2012,3.4,e
PC,NONE,Y16-64,T,EA,2011,3.7,e
PC,NONE,Y16-64,T,EA,2010,3.6,e
PC,NONE,Y16-64,T,EA18,2020,3.9,
PC,NONE,Y16-64,T,EA18,2019,2.9,e
PC,NONE,Y16-64,T,EA18,2018,2.9,
PC,NONE,Y16-64,T,EA18,2017,2.9,
PC,NONE,Y16-64,T,EA18,2016,3.6,
PC,NONE,Y16-64,T,EA18,2015,3.7,
PC,NONE,Y16-64,T,EA18,2014,3.7,
PC,NONE,Y16-64,T,EA18,2013,3.6,
PC,NONE,Y16-64,T,EA18,2012,3.5,
PC,NONE,Y16-64,T,EA18,2011,3.8,
PC,NONE,Y16-64,T,EA18,2010,3.7,
PC,NONE,Y16-64,T,EA19,2020,3.9,
PC,NONE,Y16-64,T,EA19,2019,2.9,e
PC,NONE,Y16-64,T,EA19,2018,2.9,
PC,NONE,Y16-64,T,EA19,2017,2.9,
PC,NONE,Y16-64,T,EA19,2016,3.6,
PC,NONE,Y16-64,T,EA19,2015,3.8,
PC,NONE,Y16-64,T,EA19,2014,3.7,
PC,NONE,Y16-64,T,EA19,2013,3.6,
PC,NONE,Y16-64,T,EA19,2012,3.6,
PC,NONE,Y16-64,T,EA19,2011,3.8,
PC,NONE,Y16-64,T,EA19,2010,3.8,
PC,NONE,Y16-64,T,EE,2020,1.6,
PC,NONE,Y16-64,T,EE,2019,2.3,
PC,NONE,Y16-64,T,EE,2018,2.5,
PC,NONE,Y16-64,T,EE,2017,2.8,
PC,NONE,Y16-64,T,EE,2016,2.8,
PC,NONE,Y16-64,T,EE,2015,2.4,
PC,NONE,Y16-64,T,EE,2014,3.1,
PC,NONE,Y16-64,T,EE,2013,5.2,
PC,NONE,Y16-64,T,EE,2012,4.2,
